tof_0,tof_1,accelx,accely,accelz,gyrox,gyroy,gyroz,shoulder_lift_joint_position,shoulder_lift_joint_velocity,shoulder_lift_joint_effort,elbow_joint_position,elbow_joint_velocity,elbow_joint_effort,wrist_1_joint_position,wrist_1_joint_velocity,wrist_1_joint_effort,wrist_2_joint_position,wrist_2_joint_velocity,wrist_2_joint_effort,wrist_3_joint_position,wrist_3_joint_velocity,wrist_3_joint_effort,shoulder_pan_joint_position,shoulder_pan_joint_velocity,shoulder_pan_joint_effort
1018.0,796.0,0.8614,-0.6449,9.1083,-0.0417,0.0264,-0.1257,-1.6174971065916957,0.0,2.4244697093963623,-1.5378159284591675,-0.0,2.1629278659820557,4.575679464931152,-0.0,0.29798197746276855,-1.500150505696432,-0.0,-0.0033727751579135656,0.7495379447937012,0.0,-0.0039548915810883045,0.7872172594070435,0.0,-0.0197007916867733
1018.0,796.0,0.8614,-0.6449,9.1083,-0.0417,0.0264,-0.1257,-1.617521425286764,0.0,2.3827264308929443,-1.5378080606460571,-0.0,2.2367119789123535,4.575679464931152,-0.0,0.2914668023586273,-1.500150505696432,-0.0,-0.021732795983552933,0.7495662569999695,0.0,0.0035293465480208397,0.7872575521469116,0.0,0.02008042111992836
1018.0,796.0,0.8614,-0.6449,9.1083,-0.0417,0.0264,-0.1257,-1.617465158502096,0.0,2.414316177368164,-1.5377637147903442,-0.0,2.2188494205474854,4.575695677394531,-0.0,0.29164808988571167,-1.5001824537860315,-0.0,-0.022963298484683037,0.7495019435882568,0.0,0.011412885040044785,0.7872534990310669,0.0,-0.03709297627210617
1018.0,796.0,0.8614,-0.6449,9.1083,-0.0417,0.0264,-0.1257,-1.61749329189443,0.0,2.3977720737457275,-1.5377391576766968,-0.0,2.1770894527435303,4.57565896093335,-0.0,0.2842791974544525,-1.5001781622516077,-0.0,-0.009792804718017578,0.7495020031929016,0.0,0.0016630683094263077,0.7872374057769775,0.0,-0.05149925872683525
1018.0,796.0,0.8614,-0.6449,9.1083,-0.0417,0.0264,-0.1257,-1.6174808941283167,0.0,2.3780601024627686,-1.537787675857544,-0.0,2.2277843952178955,4.575667067165039,-0.0,0.2920052409172058,-1.500150505696432,-0.0,-0.01738693192601204,0.7495663166046143,0.0,-0.007198535371571779,0.7872454524040222,0.0,-0.002619709586724639
1018.0,796.0,0.8614,-0.6449,9.1083,-0.0417,0.0264,-0.1257,-1.617544790307516,0.0,2.3763227462768555,-1.5377839803695679,-0.0,2.2241697311401367,4.575723333949707,-0.0,0.29344069957733154,-1.5001381079303187,-0.0,-0.030685901641845703,0.7495015263557434,0.0,-0.0018077974673360586,0.7872213125228882,0.0,-0.018558287993073463
1018.0,796.0,0.8614,-0.6449,9.1083,-0.0417,0.0264,-0.1257,-1.617504735986227,0.0,2.4038710594177246,-1.537743091583252,-0.0,2.1833534240722656,4.575723333949707,-0.0,0.2946277856826782,-1.500134293233053,-0.0,-0.013976783491671085,0.7495823502540588,0.0,-0.0025438941083848476,0.7872293591499329,0.0,0.0003193449229001999
996.0,799.0,0.6915,-0.7172,9.4989,-0.0379,0.0189,-0.1155,-1.617465158502096,0.0,2.3783812522888184,-1.5377678871154785,-0.0,2.1685361862182617,4.575699015254639,-0.0,0.27904999256134033,-1.5001338163958948,-0.0,-0.011375918053090572,0.7495658993721008,0.0,-0.009458238258957863,0.7872734069824219,0.0,-0.0016433312557637691
996.0,799.0,0.6915,-0.7172,9.4989,-0.0379,0.0189,-0.1155,-1.6175171337523402,0.0,2.3954098224639893,-1.5378159284591675,-0.0,2.1977479457855225,4.575683279628418,-0.0,0.2831098735332489,-1.500146214162008,-0.0,-0.007330716121941805,0.7494978904724121,0.0,-0.005637358874082565,0.7872734665870667,0.0,-0.04327275604009628
996.0,799.0,0.6915,-0.7172,9.4989,-0.0379,0.0189,-0.1155,-1.6175409756102503,0.0,2.4487252235412598,-1.5377277135849,-0.0,2.210752010345459,4.575731440181396,-0.0,0.27967149019241333,-1.500134293233053,-0.0,-0.013660816475749016,0.7494613528251648,0.0,-0.006155442446470261,0.7872814536094666,0.0,0.04109916090965271
996.0,799.0,0.6915,-0.7172,9.4989,-0.0379,0.0189,-0.1155,-1.6175090275206507,0.0,2.4279625415802,-1.537819743156433,-0.0,2.1349704265594482,4.575667067165039,-0.0,0.27694422006607056,-1.500146214162008,-0.0,-0.014527326449751854,0.7494900226593018,0.0,-0.006054185796529055,0.7872575521469116,0.0,-0.045805443078279495
996.0,799.0,0.6915,-0.7172,9.4989,-0.0379,0.0189,-0.1155,-1.6174890003600062,0.0,2.391404867172241,-1.5377596616744995,-0.0,2.2088894844055176,4.575735254878662,-0.0,0.2812480926513672,-1.500174347554342,-0.0,-0.02418285608291626,0.7495379447937012,0.0,0.001007121056318283,0.7872814536094666,0.0,0.0031732157804071903
996.0,799.0,0.6915,-0.7172,9.4989,-0.0379,0.0189,-0.1155,-1.6174732647337855,0.0,2.3873348236083984,-1.5377917289733887,-0.0,2.2079460620880127,4.575695200557373,-0.0,0.27852827310562134,-1.5001419226275843,-0.0,-0.005427044350653887,0.7494896054267883,0.0,0.006440093740820885,0.7872734665870667,0.0,-0.05261688679456711
996.0,799.0,0.6915,-0.7172,9.4989,-0.0379,0.0189,-0.1155,-1.617509504357809,0.0,2.3816914558410645,-1.5377554893493652,-0.0,2.1716220378875732,4.5757152277180175,-0.0,0.2699315845966339,-1.5001538435565394,-0.0,-0.010861147195100784,0.749485969543457,0.0,-0.003397701308131218,0.7872494459152222,0.0,0.06205539405345917
996.0,799.0,0.6915,-0.7172,9.4989,-0.0379,0.0189,-0.1155,-1.6174451313414515,0.0,2.399583101272583,-1.5377717018127441,-0.0,2.2041923999786377,4.575735254878662,-0.0,0.2997826933860779,-1.5001300016986292,-0.0,-0.016004513949155807,0.7494736909866333,0.0,0.004801405593752861,0.7872534990310669,0.0,-0.023411113768815994
