tof_0,tof_1,accelx,accely,accelz,gyrox,gyroy,gyroz,shoulder_lift_joint_position,shoulder_lift_joint_velocity,shoulder_lift_joint_effort,elbow_joint_position,elbow_joint_velocity,elbow_joint_effort,wrist_1_joint_position,wrist_1_joint_velocity,wrist_1_joint_effort,wrist_2_joint_position,wrist_2_joint_velocity,wrist_2_joint_effort,wrist_3_joint_position,wrist_3_joint_velocity,wrist_3_joint_effort,shoulder_pan_joint_position,shoulder_pan_joint_velocity,shoulder_pan_joint_effort
315.0,637.0,-3.2656,-1.0684,9.1508,-0.0315,0.0217,-0.1194,-2.230361600915426,0.0,4.503664016723633,-1.4412972927093506,-0.0,1.8417422771453857,5.4987220642860315,-0.0,0.2109213024377823,-1.6382282415973108,-0.0,-0.007558068260550499,0.007307957857847214,0.0,0.010381865315139294,1.2100753784179688,0.0,-0.03051021136343479
315.0,637.0,-3.2656,-1.0684,9.1508,-0.0315,0.0217,-0.1194,-2.2303739986815394,0.0,4.5201005935668945,-1.4413251876831055,-0.0,1.8492581844329834,5.498718368798055,-0.0,0.20064407587051392,-1.6382282415973108,-0.0,-0.012286669574677944,0.007304240018129349,0.0,-0.002176855690777302,1.2100510597229004,0.0,-0.014922522008419037
315.0,637.0,-3.2656,-1.0684,9.1508,-0.0315,0.0217,-0.1194,-2.230401655236715,0.0,4.512430191040039,-1.4412652254104614,-0.0,1.8610094785690308,5.4987021563346765,-0.0,0.2063412368297577,-1.6382125059710901,-0.0,0.0057750726118683815,0.007336139678955078,0.0,-0.007669493556022644,1.2100551128387451,0.0,-0.006178020033985376
315.0,637.0,-3.2656,-1.0684,9.1508,-0.0315,0.0217,-0.1194,-2.230361600915426,0.0,4.509954929351807,-1.441325306892395,-0.0,1.8829283714294434,5.498690235405721,-0.0,0.2025582194328308,-1.6381924788104456,-0.0,-0.005283824168145657,0.007291927933692932,0.0,0.005293074995279312,1.210031270980835,0.0,-0.0009357738308608532
315.0,637.0,-3.2656,-1.0684,9.1508,-0.0315,0.0217,-0.1194,-2.230394025842184,0.0,4.52304744720459,-1.4413098096847534,-0.0,1.8095091581344604,5.498765933304586,-0.0,0.20003092288970947,-1.6382320562945765,-0.0,-0.003685292787849903,0.0073161362670362,0.0,0.004519887268543243,1.2100794315338135,0.0,-0.008453638292849064
315.0,637.0,-3.2656,-1.0684,9.1508,-0.0315,0.0217,-0.1194,-2.2303739986815394,0.0,4.497684001922607,-1.4413138628005981,-0.0,1.866285800933838,5.498750078469076,-0.0,0.19524411857128143,-1.6382125059710901,-0.0,-0.0010179367382079363,0.007340298034250736,0.0,0.005614312831312418,1.2100470066070557,0.0,-0.0013170791789889336
315.0,637.0,-3.2656,-1.0684,9.1508,-0.0315,0.0217,-0.1194,-2.2303577862181605,0.0,4.488265037536621,-1.4413137435913086,-0.0,1.86936354637146,5.498761999398031,-0.0,0.2046690285205841,-1.638240162526266,-0.0,-0.007916590198874474,0.007332158274948597,0.0,-0.0037698177620768547,1.2100591659545898,0.0,0.01803061179816723
315.0,637.0,-3.2656,-1.0684,9.1508,-0.0315,0.0217,-0.1194,-2.2303816280760707,0.0,4.499497890472412,-1.441325306892395,-0.0,1.852104663848877,5.4987302897270105,-0.0,0.21108302474021912,-1.6382606665240687,-0.0,-0.007918676361441612,0.007336246781051159,0.0,0.007669733837246895,1.2100350856781006,0.0,0.018385816365480423
315.0,637.0,-3.2656,-1.0684,9.1508,-0.0315,0.0217,-0.1194,-2.230405946771139,0.0,4.517956256866455,-1.4413303136825562,-0.0,1.86064875125885,5.498746144562521,-0.0,0.1963760405778885,-1.6382163206683558,-0.0,-0.00342102674767375,0.007247272413223982,0.0,0.009772958233952522,1.210071325302124,0.0,0.002366316504776478
298.0,655.0,-3.3302,-1.0845,9.2297,-0.0396,0.0278,-0.1197,-2.2304216823973597,0.0,4.519889831542969,-1.4412891864776611,-0.0,1.8934626579284668,5.498726355820455,-0.0,0.201625257730484,-1.6382244269000452,-0.0,-0.011700672097504139,0.007291927468031645,0.0,-0.0006678864592686296,1.2100231647491455,0.0,-0.0011763966176658869
