tof_0,tof_1,accelx,accely,accelz,gyrox,gyroy,gyroz,shoulder_lift_joint_position,shoulder_lift_joint_velocity,shoulder_lift_joint_effort,elbow_joint_position,elbow_joint_velocity,elbow_joint_effort,wrist_1_joint_position,wrist_1_joint_velocity,wrist_1_joint_effort,wrist_2_joint_position,wrist_2_joint_velocity,wrist_2_joint_effort,wrist_3_joint_position,wrist_3_joint_velocity,wrist_3_joint_effort,shoulder_pan_joint_position,shoulder_pan_joint_velocity,shoulder_pan_joint_effort
382.0,407.0,-2.7601,-0.3416,9.4493,-0.0409,0.0208,-0.1229,-1.9079538784422816,0.0,3.088538646697998,-1.957433819770813,-0.0,1.6564736366271973,5.602768349438467,-0.0,0.2536274194717407,-1.5350750128375452,0.0,-0.026039818301796913,0.7703971266746521,-0.0,-0.004353496246039867,0.7514408230781555,3.229707517052316e-12,0.03206850588321686
382.0,407.0,-2.7601,-0.3416,9.4493,-0.0409,0.0208,-0.1229,-1.9079739056029261,0.0,3.1122114658355713,-1.9574379920959473,-0.0,1.677593469619751,5.6028286693389795,-0.0,0.2557581067085266,-1.5350945631610315,0.0,-0.010488544590771198,0.7703568935394287,-0.0,-0.008468851447105408,0.751485288143158,5.813359170573674e-16,0.026255466043949127
382.0,407.0,-2.7601,-0.3416,9.4493,-0.0409,0.0208,-0.1229,-1.9079863033690394,0.0,3.08718204498291,-1.9573935270309448,-0.0,1.6664252281188965,5.602764355927267,-0.0,0.2527271509170532,-1.5351112524615687,0.0,-0.0065016248263418674,0.7703971266746521,-0.0,0.0015932454261928797,0.7514894008636475,1.0463841211144336e-19,-0.0023603278677910566
382.0,407.0,-2.7601,-0.3416,9.4493,-0.0409,0.0208,-0.1229,-1.907950063745016,0.0,3.1163058280944824,-1.9574215412139893,-0.0,1.6713452339172363,5.6028204438980005,-0.0,0.24942296743392944,-1.5351069609271448,0.0,-0.007926576770842075,0.7704090476036072,-0.0,-2.9558781534433365e-05,0.7514849305152893,2.5268945357839837e-25,0.0353984571993351
382.0,407.0,-2.7601,-0.3416,9.4493,-0.0409,0.0208,-0.1229,-1.9079700909056605,0.0,3.1287009716033936,-1.957450270652771,-0.0,1.6894855499267578,5.602804469853201,-0.0,0.2525763511657715,-1.5350831190692347,0.0,-0.02038811519742012,0.7703365087509155,-0.0,0.00019738078117370605,0.7514325976371765,4.54832069379486e-29,-0.003086123848333955
382.0,407.0,-2.7601,-0.3416,9.4493,-0.0409,0.0208,-0.1229,-1.9079944096007289,0.0,3.101747512817383,-1.9574494361877441,-0.0,1.7107064723968506,5.602816331177511,-0.0,0.23885147273540497,-1.5351112524615687,0.0,-0.011749595403671265,0.7704052925109863,-0.0,-0.0063356664031744,0.7514729499816895,1.098365964990888e-34,-0.03591921180486679
382.0,407.0,-2.7601,-0.3416,9.4493,-0.0409,0.0208,-0.1229,-1.907990118066305,0.0,3.1452107429504395,-1.9574092626571655,-0.0,1.6825710535049438,5.602768349438467,-0.0,0.2589845359325409,-1.5350588003741663,0.0,-0.009092731401324272,0.7703849077224731,-0.0,0.004700078628957272,0.7514731884002686,1.9770201167046645e-38,-0.04690533131361008
382.0,407.0,-2.7601,-0.3416,9.4493,-0.0409,0.0208,-0.1229,-1.9079863033690394,0.0,3.091947555541992,-1.9573894739151,-0.0,1.6853115558624268,5.602780687599935,-0.0,0.25010907649993896,-1.5350945631610315,0.0,0.0028826561756432056,0.7704012393951416,-0.0,0.007058561779558659,0.7514366507530212,3.5578968009207105e-42,0.0031333770602941513
382.0,407.0,-2.7601,-0.3416,9.4493,-0.0409,0.0208,-0.1229,-1.9079662762083949,0.0,3.0670931339263916,-1.957425594329834,-0.0,1.6575531959533691,5.602824497013845,-0.0,0.25152531266212463,-1.535079304371969,0.0,-0.010346263647079468,0.7703688740730286,-0.0,-0.004909568000584841,0.7514852285385132,0.0,0.009471360594034195
382.0,407.0,-2.7601,-0.3416,9.4493,-0.0409,0.0208,-0.1229,-1.9079739056029261,0.0,3.145508289337158,-1.9574296474456787,-0.0,1.6630808115005493,5.602756130486288,-0.0,0.25484204292297363,-1.5351350943194788,0.0,-0.016722697764635086,0.7704291939735413,-0.0,0.009497234597802162,0.7514567375183105,0.0,0.035987164825201035
375.0,394.0,-2.7517,-0.3691,9.4152,-0.0411,0.0177,-0.1225,-1.9080025158324183,0.0,3.1015796661376953,-1.9573770761489868,-0.0,1.6963056325912476,5.6027724025543115,-0.0,0.24813373386859894,-1.5350588003741663,0.0,-0.021343201398849487,0.7703853249549866,-0.0,-0.003946168813854456,0.7514971494674683,0.0,-0.0105464868247509
375.0,394.0,-2.7517,-0.3691,9.4152,-0.0411,0.0177,-0.1225,-1.9080306492247523,0.0,3.091041088104248,-1.9573854207992554,-0.0,1.6343626976013184,5.602772044926443,-0.0,0.2438361942768097,-1.535079304371969,0.0,-0.024208366870880127,0.7703808546066284,-0.0,-0.006436020601540804,0.7515092492103577,0.0,-0.008015279658138752
375.0,394.0,-2.7517,-0.3691,9.4152,-0.0411,0.0177,-0.1225,-1.9079824886717738,0.0,3.101562023162842,-1.9573935270309448,-0.0,1.661247730255127,5.602804469853201,-0.0,0.24889273941516876,-1.535079304371969,0.0,-0.01853366382420063,0.7704090476036072,-0.0,0.0061127073131501675,0.751469075679779,0.0,0.01487134862691164
375.0,394.0,-2.7517,-0.3691,9.4152,-0.0411,0.0177,-0.1225,-1.9079462490477503,0.0,3.1109817028045654,-1.9574534893035889,-0.0,1.6839858293533325,5.602772462158956,-0.0,0.256533145904541,-1.535130802785055,0.0,-0.017066583037376404,0.7703729867935181,-0.0,0.0073981983587145805,0.751404345035553,0.0,0.02100200206041336
375.0,394.0,-2.7517,-0.3691,9.4152,-0.0411,0.0177,-0.1225,-1.9079700909056605,0.0,3.092926502227783,-1.957409143447876,-0.0,1.6816502809524536,5.602744209557333,-0.0,0.25362229347229004,-1.53514272371401,0.0,-0.014704436995089054,0.7703607678413391,-0.0,-0.003633011830970645,0.7514408230781555,0.0,-0.016091633588075638
375.0,394.0,-2.7517,-0.3691,9.4152,-0.0411,0.0177,-0.1225,-1.907938142816061,0.0,3.115572214126587,-1.9573854207992554,-0.0,1.6832619905471802,5.602776515274801,-0.0,0.25236576795578003,-1.5351069609271448,0.0,-0.016835058107972145,0.7704209089279175,-0.0,-0.017288431525230408,0.751436710357666,0.0,-0.009236466139554977
375.0,394.0,-2.7517,-0.3691,9.4152,-0.0411,0.0177,-0.1225,-1.9080225429930628,0.0,3.069946765899658,-1.9574215412139893,-0.0,1.6531953811645508,5.602796244412222,-0.0,0.2424508035182953,-1.5350788275348108,0.0,-0.010583143681287766,0.7704254388809204,-0.0,0.004765945021063089,0.7514287233352661,0.0,0.017223887145519257
375.0,394.0,-2.7517,-0.3691,9.4152,-0.0411,0.0177,-0.1225,-1.9080101452269496,0.0,3.07810640335083,-1.9574460983276367,-0.0,1.6800090074539185,5.602772521763601,-0.0,0.2557026743888855,-1.5351150671588343,0.0,-0.011247299611568451,0.7704295516014099,-0.0,-0.0001513881143182516,0.7514732480049133,0.0,-0.044640395790338516
375.0,394.0,-2.7517,-0.3691,9.4152,-0.0411,0.0177,-0.1225,-1.9079662762083949,0.0,3.0964736938476562,-1.9574215412139893,-0.0,1.6565299034118652,5.602776515274801,-0.0,0.2467048466205597,-1.5351031462298792,0.0,-0.00893605500459671,0.7703931331634521,-0.0,0.0030663684010505676,0.7515050768852234,0.0,0.0070226844400167465
375.0,394.0,-2.7517,-0.3691,9.4152,-0.0411,0.0177,-0.1225,-1.907990118066305,0.0,3.11759090423584,-1.9574658870697021,-0.0,1.6783103942871094,5.602800297528066,-0.0,0.25097885727882385,-1.535102669392721,0.0,-0.01103859394788742,0.7704172134399414,-0.0,0.011384963057935238,0.7515092492103577,0.0,0.028470054268836975
375.0,394.0,-2.7517,-0.3691,9.4152,-0.0411,0.0177,-0.1225,-1.9080068073668421,0.0,3.08413028717041,-1.9574379920959473,-0.0,1.673255443572998,5.602768349438467,-0.0,0.25511932373046875,-1.5350750128375452,0.0,-0.010349009186029434,0.7703971862792969,-0.0,-0.002807449549436569,0.7514691352844238,0.0,-0.034665003418922424
375.0,394.0,-2.7517,-0.3691,9.4152,-0.0411,0.0177,-0.1225,-1.9079858265318812,0.0,3.1123433113098145,-1.9574215412139893,-0.0,1.6806540489196777,5.602796661644735,-0.0,0.2525704801082611,-1.5350750128375452,0.0,-0.034190185368061066,0.7703889608383179,-0.0,-0.0011779932538047433,0.7514930367469788,0.0,0.007342490833252668
375.0,394.0,-2.7517,-0.3691,9.4152,-0.0411,0.0177,-0.1225,-1.9079419575133265,0.0,3.0956828594207764,-1.9574575424194336,-0.0,1.6789017915725708,5.602764236717977,-0.0,0.26157569885253906,-1.5351112524615687,0.0,-0.004792196210473776,0.7704655528068542,-0.0,-0.008078258484601974,0.7514163851737976,0.0,0.029218019917607307
375.0,394.0,-2.7517,-0.3691,9.4152,-0.0411,0.0177,-0.1225,-1.9080425701537074,0.0,3.0788512229919434,-1.957425594329834,-0.0,1.7154581546783447,5.602824497013845,-0.0,0.25058674812316895,-1.5350983778582972,0.0,-0.006490860600024462,0.7704254388809204,-0.0,0.0006501159514300525,0.7514448761940002,0.0,-0.04001695662736893
375.0,394.0,-2.7517,-0.3691,9.4152,-0.0411,0.0177,-0.1225,-1.90797819713735,0.0,3.1605682373046875,-1.9574339389801025,-0.0,1.6880781650543213,5.602772462158956,-0.0,0.25343626737594604,-1.5350945631610315,0.0,-0.02279701456427574,0.7703729867935181,-0.0,-0.00027860235422849655,0.7514527440071106,0.0,0.028079263865947723
375.0,394.0,-2.7517,-0.3691,9.4152,-0.0411,0.0177,-0.1225,-1.9080187282957972,0.0,3.0789875984191895,-1.9574379920959473,-0.0,1.6667602062225342,5.602792489319601,-0.0,0.2588315010070801,-1.5350831190692347,0.0,-0.02310188300907612,0.7703889608383179,-0.0,-0.007072762120515108,0.7515092492103577,0.0,-0.01922748237848282
