tof_0,tof_1,accelx,accely,accelz,gyrox,gyroy,gyroz,shoulder_lift_joint_position,shoulder_lift_joint_velocity,shoulder_lift_joint_effort,elbow_joint_position,elbow_joint_velocity,elbow_joint_effort,wrist_1_joint_position,wrist_1_joint_velocity,wrist_1_joint_effort,wrist_2_joint_position,wrist_2_joint_velocity,wrist_2_joint_effort,wrist_3_joint_position,wrist_3_joint_velocity,wrist_3_joint_effort,shoulder_pan_joint_position,shoulder_pan_joint_velocity,shoulder_pan_joint_effort
228.0,309.0,1.1498,-0.6814,9.5492,-0.0276,0.0171,-0.1271,-1.9166799984373988,0.0,3.51236629486084,-1.578534483909607,-0.0,2.0794835090637207,4.865479695587911,1.0616275899054561e-26,0.2947874069213867,-1.6521466414081019,-0.0,8.25484748929739e-05,1.4404653310775757,0.0,0.0026744622737169266,0.7100430727005005,0.0,0.004901442211121321
228.0,309.0,1.1498,-0.6814,9.5492,-0.0276,0.0171,-0.1271,-1.9166766605772914,0.0,3.5290114879608154,-1.5785866975784302,-0.0,2.112795352935791,4.86547181287364,2.9550797624304557e-30,0.30605918169021606,-1.6521428267108362,-0.0,0.0008465441642329097,1.440506100654602,0.0,-0.01662810891866684,0.7099500894546509,0.0,-0.008675800636410713
228.0,309.0,1.1498,-0.6814,9.5492,-0.0276,0.0171,-0.1271,-1.9166881046690882,0.0,3.5192975997924805,-1.5786266326904297,-0.0,2.1161584854125977,4.8654877720172784,8.225571311046882e-34,0.2867055833339691,-1.6521619001971644,-0.0,0.005884915590286255,1.4405016899108887,0.0,-0.0036173812113702297,0.7099542021751404,0.0,-0.01684814877808094
228.0,309.0,1.1498,-0.6814,9.5492,-0.0276,0.0171,-0.1271,-1.916675706902975,0.0,3.5540266036987305,-1.578598976135254,-0.0,2.0814168453216553,4.865463736444273,2.289618106724268e-37,0.2980594336986542,-1.6521747748004358,-0.0,-0.004059645812958479,1.4404816627502441,0.0,-0.003372208448126912,0.7100348472595215,0.0,-0.005204168614000082
228.0,309.0,1.1498,-0.6814,9.5492,-0.0276,0.0171,-0.1271,-1.9166561565794886,0.0,3.538536548614502,-1.5785670280456543,-0.0,2.0983667373657227,4.865483733802595,6.373245545595701e-41,0.2989080250263214,-1.6521619001971644,-0.0,0.00940365344285965,1.440549612045288,0.0,-0.0035638471599668264,0.7099787592887878,0.0,-0.015386847779154778
228.0,309.0,1.1498,-0.6814,9.5492,-0.0276,0.0171,-0.1271,-1.9167081318297328,0.0,3.5209972858428955,-1.5785949230194092,-0.0,2.09606671333313,4.865451815515318,1.8216880036222622e-44,0.294378399848938,-1.6521619001971644,-0.0,-0.0002615929115563631,1.4404776096343994,0.0,-0.00233740103431046,0.709986686706543,0.0,0.046220649033784866
228.0,309.0,1.1498,-0.6814,9.5492,-0.0276,0.0171,-0.1271,-1.916703840295309,0.0,3.547907829284668,-1.5786023139953613,-0.0,2.0414600372314453,4.8654877720172784,0.0,0.29223740100860596,-1.6521619001971644,-0.0,0.014564722776412964,1.4405220746994019,0.0,-0.004042557906359434,0.7099944949150085,0.0,-0.028890319168567657
228.0,309.0,1.1498,-0.6814,9.5492,-0.0276,0.0171,-0.1271,-1.9166599712767542,0.0,3.5395517349243164,-1.5785744190216064,-0.0,2.0801939964294434,4.86547181287364,0.0,0.2952713966369629,-1.6521943251239222,-0.0,-0.001943663228303194,1.440497636795044,0.0,0.0017375722527503967,0.7100266814231873,0.0,0.0014609992504119873
215.0,298.0,1.2084,-0.6861,9.3751,-0.0328,0.0286,-0.1226,-1.9166881046690882,0.0,3.5654056072235107,-1.5785990953445435,-0.0,2.0524401664733887,4.8654877720172784,0.0,0.2893688976764679,-1.6521347204791468,-0.0,-0.01082832645624876,1.4404810667037964,0.0,0.00413093063980341,0.7099785208702087,0.0,-0.01633075810968876
215.0,298.0,1.2084,-0.6861,9.3751,-0.0328,0.0286,-0.1226,-1.9167529545226039,0.0,3.5927767753601074,-1.5785505771636963,-0.0,2.076622247695923,4.865455853730001,0.0,0.28392958641052246,-1.6521905104266565,-0.0,0.00804606918245554,1.4405016899108887,0.0,0.012793146073818207,0.7099705338478088,0.0,0.015958866104483604
215.0,298.0,1.2084,-0.6861,9.3751,-0.0328,0.0286,-0.1226,-1.9166842899718226,0.0,3.5443990230560303,-1.5785785913467407,-0.0,2.100208044052124,4.865451815515318,0.0,0.2942817211151123,-1.6521619001971644,-0.0,0.009501166641712189,1.4405016899108887,0.0,0.002296633319929242,0.7099543809890747,0.0,-0.012635213322937489
