tof_0,tof_1,accelx,accely,accelz,gyrox,gyroy,gyroz,shoulder_lift_joint_position,shoulder_lift_joint_velocity,shoulder_lift_joint_effort,elbow_joint_position,elbow_joint_velocity,elbow_joint_effort,wrist_1_joint_position,wrist_1_joint_velocity,wrist_1_joint_effort,wrist_2_joint_position,wrist_2_joint_velocity,wrist_2_joint_effort,wrist_3_joint_position,wrist_3_joint_velocity,wrist_3_joint_effort,shoulder_pan_joint_position,shoulder_pan_joint_velocity,shoulder_pan_joint_effort
157.0,203.0,6.0909,-2.8062,6.4463,-0.0405,0.0228,-0.1196,-1.9311100445189417,0.0,3.634669780731201,-0.941585123538971,-0.0,2.07661771774292,3.6219441133686523,0.0,0.26291564106941223,-1.3616798559771937,0.0,-0.01589159667491913,0.8987534642219543,0.0,-0.009234646335244179,1.3428928852081299,0.0,-0.005417210515588522
157.0,203.0,6.0909,-2.8062,6.4463,-0.0405,0.0228,-0.1196,-1.9310976467528285,0.0,3.6629562377929688,-0.9416014552116394,-0.0,2.1068267822265625,3.621895952815674,0.0,0.2547520399093628,-1.3616798559771937,0.0,-0.011511184275150299,0.8986847400665283,0.0,-0.016668079420924187,1.3428488969802856,0.0,-0.010697596706449986
157.0,203.0,6.0909,-2.8062,6.4463,-0.0405,0.0228,-0.1196,-1.9311219654478968,0.0,3.6263315677642822,-0.9416579008102417,-0.0,2.0819547176361084,3.621864004726074,0.0,0.2775149643421173,-1.3616636435138147,0.0,-0.019431179389357567,0.898733377456665,0.0,-0.008289482444524765,1.3429129123687744,0.0,-0.020758775994181633
157.0,203.0,6.0909,-2.8062,6.4463,-0.0405,0.0228,-0.1196,-1.9311262569823207,0.0,3.6152358055114746,-0.9416946172714233,-0.0,2.071028232574463,3.621920271510742,0.0,0.2811267077922821,-1.3616474310504358,0.0,-0.02979365549981594,0.8987371325492859,0.0,-0.008094854652881622,1.3429371118545532,0.0,0.01073466707020998
157.0,203.0,6.0909,-2.8062,6.4463,-0.0405,0.0228,-0.1196,-1.931105752984518,0.0,3.645840644836426,-0.9416738748550415,-0.0,2.0831451416015625,3.621895952815674,0.0,0.25748199224472046,-1.3616917769061487,0.0,-0.01926533505320549,0.8987215161323547,0.0,-0.0056280577555298805,1.3429452180862427,0.0,-0.004803122021257877
157.0,203.0,6.0909,-2.8062,6.4463,-0.0405,0.0228,-0.1196,-1.931133886376852,0.0,3.6145076751708984,-0.941605806350708,-0.0,2.0955936908721924,3.621908350581787,0.0,0.26298287510871887,-1.361716095601217,0.0,-0.02485760487616062,0.898688793182373,0.0,-0.008178457617759705,1.342856764793396,0.0,0.011749735102057457
156.0,212.0,6.0754,-2.7852,6.3571,-0.0351,0.0217,-0.1084,-1.931117673913473,0.0,3.6052403450012207,-0.9416017532348633,-0.0,2.0992586612701416,3.621880217189453,0.0,0.26353883743286133,-1.3616598288165491,0.0,-0.021703124046325684,0.898681104183197,0.0,-0.020335134118795395,1.3428847789764404,0.0,0.05069837346673012
156.0,212.0,6.0754,-2.7852,6.3571,-0.0351,0.0217,-0.1084,-1.9311586819090785,0.0,3.605457305908203,-0.9416340589523315,-0.0,2.1388466358184814,3.62189166128125,0.0,0.27260351181030273,-1.3616755644427698,0.0,-0.031145326793193817,0.8987178802490234,0.0,-0.01304708793759346,1.3428928852081299,0.0,0.009195378050208092
156.0,212.0,6.0754,-2.7852,6.3571,-0.0351,0.0217,-0.1084,-1.9311100445189417,0.0,3.646190643310547,-0.9415779113769531,-0.0,2.0822017192840576,3.6219040590473632,0.0,0.26816150546073914,-1.361687485371725,0.0,-0.019569478929042816,0.8987494111061096,0.0,-0.006144597195088863,1.3428928852081299,0.0,-0.03542390093207359
156.0,212.0,6.0754,-2.7852,6.3571,-0.0351,0.0217,-0.1084,-1.9311257801451625,0.0,3.635921001434326,-0.9415932893753052,-0.0,2.1163077354431152,3.621839686031006,0.0,0.26514047384262085,-1.3616917769061487,0.0,-0.015894103795289993,0.8987298011779785,0.0,-0.008205104619264603,1.3428725004196167,0.0,0.003653363324701786
