tof_0,tof_1,accelx,accely,accelz,gyrox,gyroy,gyroz,shoulder_lift_joint_position,shoulder_lift_joint_velocity,shoulder_lift_joint_effort,elbow_joint_position,elbow_joint_velocity,elbow_joint_effort,wrist_1_joint_position,wrist_1_joint_velocity,wrist_1_joint_effort,wrist_2_joint_position,wrist_2_joint_velocity,wrist_2_joint_effort,wrist_3_joint_position,wrist_3_joint_velocity,wrist_3_joint_effort,shoulder_pan_joint_position,shoulder_pan_joint_velocity,shoulder_pan_joint_effort
333.0,431.0,1.0169,0.999,9.3105,-0.0336,0.0235,-0.1239,-1.696442266503805,0.0,2.612196683883667,-1.8427101373672485,-0.0,1.996363639831543,4.917959216028013,0.0,0.2957096993923187,-1.6658647696124476,-0.0,-0.012080559507012367,0.7357217669487,-0.0,-0.001606339355930686,0.8252949714660645,0.0,0.07706889510154724
333.0,431.0,1.0169,0.999,9.3105,-0.0336,0.0235,-0.1239,-1.6965018711485804,0.0,2.5916810035705566,-1.842726707458496,-0.0,2.035813808441162,4.917902874737539,0.0,0.29252591729164124,-1.6659086386310022,-0.0,0.0007071294821798801,0.7357738614082336,-0.0,0.009870114736258984,0.8253070116043091,0.0,0.017395799979567528
333.0,431.0,1.0169,0.999,9.3105,-0.0336,0.0235,-0.1239,-1.6964575252928675,0.0,2.62764573097229,-1.8427422046661377,-0.0,2.0565667152404785,4.9178988365228555,0.0,0.294458270072937,-1.6658886114703577,-0.0,0.0017543351277709007,0.7357258200645447,-0.0,-0.008844761177897453,0.825254499912262,0.0,0.03589962422847748
333.0,431.0,1.0169,0.999,9.3105,-0.0336,0.0235,-0.1239,-1.6964699230589808,0.0,2.5983638763427734,-1.8427224159240723,-0.0,2.0488083362579346,4.91797927299098,0.0,0.2808489203453064,-1.6658967177020472,-0.0,0.011428464204072952,0.7357537746429443,-0.0,-0.0024771124590188265,0.8252667784690857,0.0,0.021959038451313972
333.0,431.0,1.0169,0.999,9.3105,-0.0336,0.0235,-0.1239,-1.6964661083617152,0.0,2.5642101764678955,-1.8427225351333618,-0.0,2.04276180267334,4.917890953808584,0.0,0.2856942415237427,-1.6659124533282679,-0.0,-0.0036670351400971413,0.7357500195503235,-0.0,0.007646806538105011,0.8253189325332642,0.0,-0.0412834994494915
333.0,431.0,1.0169,0.999,9.3105,-0.0336,0.0235,-0.1239,-1.6964737377562464,0.0,2.6038413047790527,-1.8427625894546509,-0.0,2.042236328125,4.917955118208685,0.0,0.29800280928611755,-1.6658805052386683,-0.0,-0.002281707711517811,0.7357299327850342,-0.0,0.006024603731930256,0.8253189325332642,0.0,-0.004233362153172493
333.0,431.0,1.0169,0.999,9.3105,-0.0336,0.0235,-0.1239,-1.6964575252928675,0.0,2.6024837493896484,-1.8427183628082275,-0.0,2.045748472213745,4.917919161706724,0.0,0.28141602873802185,-1.665901009236471,-0.0,0.008019894361495972,0.7357499599456787,-0.0,-0.012085549533367157,0.8253432512283325,0.0,-0.0025979653000831604
333.0,431.0,1.0169,0.999,9.3105,-0.0336,0.0235,-0.1239,-1.6964613399901332,0.0,2.6110923290252686,-1.8427183628082275,-0.0,2.0292441844940186,4.917906912952223,0.0,0.27613401412963867,-1.6659167448626917,-0.0,-0.0068358853459358215,0.7357618808746338,-0.0,-0.008504397235810757,0.8253152966499329,0.0,0.014276610687375069
333.0,431.0,1.0169,0.999,9.3105,-0.0336,0.0235,-0.1239,-1.6964055500426234,0.0,2.5810861587524414,-1.8427101373672485,-0.0,2.0672998428344727,4.917943286686697,0.0,0.2925155460834503,-1.6659167448626917,-0.0,-0.009244904853403568,0.7357541918754578,-0.0,-0.006161430384963751,0.8252788186073303,0.0,0.04335250332951546
349.0,443.0,0.9009,0.923,9.3787,-0.0357,0.0241,-0.1095,-1.696465631524557,0.0,2.543407917022705,-1.8427865505218506,-0.0,2.0288479328155518,4.917903083353796,0.0,0.2813115119934082,-1.665912930165426,-0.0,-0.0020105743315070868,0.7358066439628601,-0.0,-0.002935050753876567,0.8252788186073303,0.0,0.009347452782094479
